index,lat,lon,energy_type,label,region,country_code
1203,39.518056,118.552778,geothermal,1,Oceania,US
1204,17.599603731684468,80.03564671305233,solar,0,Asia,IN
1208,53.91966765402597,9.004991871168045,wind,0,Europe,DE
1209,16.6997154,100.9807335,wind,1,Asia,TH
1210,53.292679481298805,83.79879090854163,hydro,0,Asia,RU
1211,6.484494932602971,-163.13631363401123,solar,0,Asia,KI
1212,39.8921881,-5.3369963,solar,1,Europe,ES
1213,30.869055173179788,107.16728844778294,solar,0,Asia,CN
1214,39.184013832449594,135.5007975479826,solar,0,Asia,JP
1215,41.2476603,115.9115338,wind,1,Oceania,CN
1218,-18.642503257133647,-147.15396535441968,wind,0,Asia,PF
1219,54.3036289,-7.5050543,solar,1,Europe,GB
1220,39.0581378,-104.0210725,wind,1,North America,US
1221,51.1886928,3.7879454,solar,1,Europe,BE
1223,46.61846274307767,67.48971042676564,wind,0,Asia,KZ
1224,35.0772,-118.3811,wind,1,North America,US
1225,-15.679719942308438,49.942623753493734,wind,0,Africa,MG
1227,-6.0851486,23.7656805,hydro,1,Africa,CD
1228,46.9466149,-101.1386562,wind,1,North America,US
1229,58.5435335,25.4647892,solar,1,Europe,EE
1231,-34.6374187,-55.5527947,wind,1,South America,UY
1233,51.3267879,-2.5749448,solar,1,Europe,GB
1235,42.859103,-100.592439,wind,1,North America,US
1237,34.72006810202886,67.93634382698949,solar,0,Asia,AF
1238,-17.6950958,-42.4855401,solar,1,South America,BR
1240,24.2050108,75.5450714,wind,1,Asia,IN
1241,42.57896467819464,34.320473179939086,solar,0,Europe,TR
1242,43.1976178,141.2490722,wind,1,Oceania,JP
1243,49.25086413417323,-110.11103333189962,wind,0,North America,US
1244,63.812945198641856,-35.73683587569457,solar,0,Asia,GL
1245,42.6228501,118.2821023,wind,1,Oceania,CN
1246,-10.68147389642408,27.607928451612537,solar,0,Africa,CD
1247,41.7009379,9.3766695,solar,1,Europe,FR
1248,48.06,100.93,wind,1,Asia,US
1249,22.022385200875974,-84.79027477980084,wind,0,North America,CU
1250,51.20002187280727,-1.9527711265693881,solar,0,Europe,GB
1252,40.122397,23.363265,solar,1,Europe,GR
1253,38.9955591,-8.2732512,solar,1,Europe,PT
1254,-20.47702319918703,134.27227033457865,hydro,0,Oceania,AU
1255,54.5250541,68.6685687,wind,1,Asia,KZ
1257,40.0358459,108.724457,wind,1,Asia,CN
1258,40.4910611,17.8431126,solar,1,Europe,IT
1259,50.7570077,-1.7033529,solar,1,Europe,GB
1260,38.5961639,21.2327752,solar,1,Europe,GR
1261,-10.069371727220101,154.3476265186817,solar,0,Oceania,SB
1262,33.8199718,116.9468477,wind,1,Oceania,CN
1263,60.22931374588839,4.84680889908239,wind,0,Europe,NO
1266,-6.473612544612251,67.80895041747169,hydro,0,Asia,MV
1271,11.157924,-6.2042402,solar,1,Africa,ML
1272,58.5298824,49.6794708,wind,1,Africa,RU
1273,42.9962906,129.6880486,hydro,1,Oceania,CN
1274,41.562230762039235,-110.16928725134497,solar,0,North America,US
1275,-21.832190649133352,-61.49235382436416,wind,0,South America,PY
1276,50.0158715,-108.5320055,wind,1,North America,CA
1277,49.5990548,11.7484093,solar,1,Europe,DE
1278,39.40880256210099,-125.30028072766781,solar,0,North America,US
1280,30.5389289,30.4689288,solar,1,Africa,EG
1282,39.93582114853838,140.1258884834338,solar,0,Asia,JP
1283,-15.9208314,-46.1360151,solar,1,South America,BR
1284,52.3109499,6.8930251,solar,1,Europe,NL
1285,25.8928163,32.2888186,solar,1,Africa,EG
1287,44.0557589,-88.5644199,wind,1,North America,US
1289,44.255833,88.406111,hydro,1,Asia,US
1290,43.520882,-76.157182,solar,1,North America,US
1291,-27.1137854,150.8825906,solar,1,Oceania,AU
1292,53.81587078367302,50.99662242643174,solar,0,Asia,RU
1293,65.0169505506809,12.510873552515193,solar,0,Europe,NO
1294,42.549722,-115.660556,wind,1,North America,US
1297,58.865898061730306,117.88803502310913,solar,0,Asia,RU
1298,36.518,-116.497,solar,1,North America,US
1300,37.2852876,15.11436,solar,1,Europe,IT
1301,52.6063423,18.0773874,solar,1,Europe,PL
1302,40.961944,103.115278,wind,1,Asia,US
1303,41.734903,-71.528175,solar,1,North America,US
1304,33.157778,-114.362222,geothermal,1,North America,US
1306,14.1789725,43.4387186,solar,1,Africa,YE
1307,5.7639908,20.6714434,solar,1,Africa,CF
1308,18.88275975612366,-67.26521604121763,wind,0,North America,PR
1309,33.107648,-81.980751,solar,1,North America,US
1310,-5.7608504,-39.633472,solar,1,South America,BR
1315,23.007305347168582,-13.58704398019836,wind,0,Africa,MR
1316,48.2327769,-3.1467811,solar,1,Europe,FR
1317,44.77666,-85.692272,solar,1,North America,US
1318,41.501667,112.145833,hydro,1,Oceania,US
1320,52.7906174,10.072363,solar,1,Europe,DE
1321,43.978465116453776,-63.434134434499725,geothermal,0,North America,CA
1322,53.39401887514025,65.55285820103694,solar,0,Asia,KZ
1323,-16.4656657,-54.5813963,solar,1,South America,BR
1324,45.00887108739494,-98.5875278798854,solar,0,North America,US
1325,8.7177232,4.4713778,solar,1,Africa,NG
1327,-18.3903915,-44.4703093,solar,1,South America,BR
1328,-19.832676744295405,38.36184102401327,wind,0,Africa,MZ
1329,44.347877,12.0976502,solar,1,Europe,IT
1330,42.8431892,123.9432832,wind,1,Oceania,CN
1331,25.7233903,104.3074684,wind,1,Asia,CN
1333,31.3402682,-113.562145,wind,1,North America,MX
1335,42.0028765,114.5179009,wind,1,Oceania,CN
1336,-41.3500583,-71.5193947,hydro,1,South America,AR
1337,46.0613067738918,104.0379819802215,hydro,0,Asia,MN
1339,-20.8749066,144.4204837,solar,1,Oceania,AU
1341,-41.0672325520604,-8.318183156333305,hydro,0,Asia,SH
1343,39.3013951,-101.0764504,wind,1,North America,US
1345,46.24848437713628,37.880418482400586,hydro,0,Europe,RU
1347,30.9468764,94.7181838,hydro,1,Asia,CN
1348,-7.5373961,-79.5029813,wind,1,South America,PE
1351,42.4024104215374,42.09519459277004,hydro,0,Europe,GE
1352,66.54108878879917,3.9843852870792205,wind,0,Europe,NO
1353,17.182817,-62.5490747,wind,1,North America,KN
1354,40.599068,-87.2350338,wind,1,North America,US
1356,23.8046742,76.0576844,wind,1,Asia,IN
1357,-15.9684585,-39.5864382,hydro,1,South America,BR
1359,56.2614859,22.9031683,solar,1,Europe,LT
1362,20.61875164346303,60.821520343604504,solar,0,Asia,OM
1363,-18.6339797,146.5023886,solar,1,Oceania,AU
1364,-8.1718863,-36.1656761,solar,1,South America,BR
1365,37.859984,12.9199726,solar,1,Europe,IT
1366,43.76368903338681,60.85888947058524,wind,0,Asia,UZ
1367,48.4293521,-2.8884132,solar,1,Europe,FR
1368,47.1157944,-100.5910814,wind,1,North America,US
1369,-28.6774374,-55.9642741,solar,1,South America,BR
1370,51.1147303,-4.1205486,solar,1,Europe,GB
1371,37.5,96.5,wind,1,Asia,US
1374,42.17505,-120.362631,solar,1,North America,US
1375,7.8897364,100.341803,wind,1,Asia,TH
1376,38.4516256,-95.9356632,wind,1,North America,US
1377,41.0312271,-4.1688319,solar,1,Europe,ES
1378,50.226088628602355,110.47322039458703,solar,0,Asia,RU
1379,35.3102814,100.2745308,hydro,1,Asia,CN
1380,-22.245624436640682,138.6010572383887,solar,0,Oceania,AU
1381,43.1573671,118.1488716,wind,1,Oceania,CN
1382,25.483490944390795,97.03210747904637,solar,0,Asia,MM
1383,52.683721,18.5017315,solar,1,Europe,PL
1384,45.1133652,142.4125401,wind,1,Oceania,JP
1385,-35.781335987135236,152.6043343080815,solar,0,Oceania,AU
1386,34.983333,79.8775,hydro,1,Asia,US
1387,53.09029703188165,114.51535319552715,solar,0,Asia,RU
1388,33.479,-91.349,solar,1,North America,US
1390,38.768785162314714,-94.83621696122106,solar,0,North America,US
1391,39.2489842,100.4580027,wind,1,Asia,CN
1392,43.6491808,78.7487125,wind,1,Asia,KZ
1394,43.2068923,88.5941389,wind,1,Asia,CN
1395,53.59465381707339,17.79413485377978,solar,0,Europe,PL
1397,43.2285091,25.3151795,solar,1,Europe,BG
1398,53.1100203,17.0209897,solar,1,Europe,PL
1400,39.4061009,22.490946,solar,1,Europe,GR
1401,-16.77664825129873,38.16955854700501,hydro,0,Africa,MZ
1402,41.6092619,139.984409,wind,1,Oceania,JP
1403,22.0767157,69.9741802,wind,1,Asia,IN
1404,-14.791251292556424,126.81473136051937,solar,0,Oceania,AU
1406,42.8475,-70.898333,solar,1,North America,US
1407,45.307406,-107.957515,hydro,1,North America,US
1408,4.2132097,-72.0314419,solar,1,South America,CO
1409,42.0084587,143.1578037,wind,1,Oceania,JP
1410,-4.100893789268305,-58.11568506789358,wind,0,South America,BR
1412,27.74611809923357,115.22890498918872,solar,0,Asia,CN
1413,27.5410403,102.0498905,wind,1,Asia,CN
1414,62.8222164866109,-111.75319672393904,wind,0,North America,CA
1417,35.167715,-91.660279,solar,1,North America,US
1418,-10.672230294902931,-69.46635292107139,solar,0,South America,PE
1421,35.3220851,137.5473177,wind,1,Oceania,JP
1423,-34.0006482,-70.6764618,solar,1,South America,CL
1424,22.1050869,113.5132901,wind,1,Oceania,CN
1425,31.415753376599568,60.81078894205899,hydro,0,Asia,IR
1426,65.06893535059505,139.81744218430384,hydro,0,Asia,RU
1428,-41.19570358641044,-4.9445267392965775,wind,0,Asia,SH
1429,-32.1837403,18.8745935,hydro,1,Africa,ZA
1430,46.81712010782404,48.242342296172495,hydro,0,Asia,RU
1432,54.48811562498682,146.85464965368044,solar,0,Asia,RU
1433,40.982778,-101.035556,wind,1,North America,US
1434,23.7981477,68.8389045,wind,1,Asia,IN
1435,41.7096702,109.5385019,wind,1,Asia,CN
1437,40.959167,100.397778,hydro,1,Asia,US
1438,36.718141,49.3556172,wind,1,Africa,IR
1441,40.58120144879466,102.48000319839508,wind,0,Asia,CN
1442,39.831654,-74.999234,solar,1,North America,US
1443,54.0300426,31.4527604,solar,1,Europe,BY
1444,30.3025,-80.016944,solar,1,North America,US
1446,33.2909697,118.0390727,wind,1,Oceania,CN
1448,-13.4015634,-48.1424407,hydro,1,South America,BR
1449,-6.521738760383599,111.23818081191115,solar,0,Asia,ID
1450,49.3830765,10.5073621,solar,1,Europe,DE
1451,43.0095615,88.5309372,wind,1,Asia,CN
1452,46.3481321,7.0445614,hydro,1,Europe,CH
1453,44.21782,-93.58042,solar,1,North America,US
1454,41.4772765128301,-93.90410801066015,wind,0,North America,US
1455,-12.5956611,-44.1057877,solar,1,South America,BR
1456,25.673333,-14.604907,wind,1,Africa,EH
1457,-33.73215747785526,-59.363289220686525,solar,0,South America,AR
1458,-24.900086257732692,-125.11312802422728,hydro,0,Asia,PN
1459,27.4914765,111.721728,wind,1,Oceania,CN
1460,42.400639342360435,54.33996344274814,wind,0,Asia,KZ
1461,39.626483468420034,20.362793772424368,wind,0,Europe,GR
1462,27.1103243,89.5311736,hydro,1,Asia,BT
1463,40.652778,-74.117778,wind,1,North America,US
1465,37.1991251,105.2933979,wind,1,Asia,CN
1466,17.7196053,-64.8005561,wind,1,North America,VI
1467,43.8264775,90.658257,wind,1,Asia,CN
1468,46.773222,-67.850833,solar,1,North America,US
1469,67.9598656579267,-86.28696352442603,solar,0,North America,CA
1470,46.1290683,19.3004257,solar,1,Europe,HU
1471,50.3176605,28.9575772,solar,1,Europe,UA
1472,26.880389,49.8015822,solar,1,Africa,SA
1473,28.2318522,-14.0205972,solar,1,Africa,ES
1474,53.5303262,14.7901346,solar,1,Europe,PL
1475,48.2259884,20.6871649,solar,1,Europe,HU
1476,25.52662699870224,57.753534516830115,solar,0,Asia,IR
1477,39.753889,-117.046667,geothermal,1,North America,US
1478,69.3993362,29.787216,hydro,1,Europe,NO
1479,48.94203581366921,68.7618917948268,wind,0,Asia,KZ
1480,-39.9205161124249,-8.727431188545978,solar,0,Asia,SH
1481,44.4236817,-117.2794497,wind,1,North America,US
1482,45.4422349,26.3060633,hydro,1,Europe,RO
1483,40.339838,-74.62393,solar,1,North America,US
1485,47.248096384650665,35.693064335959264,solar,0,Europe,UA
1486,36.7966757,14.5478963,wind,1,Europe,IT
1487,-23.7966008,133.8971591,solar,1,Oceania,AU
1488,-22.862194,-47.7038688,solar,1,South America,BR
1489,41.9785758,-1.2222381,solar,1,Europe,ES
1490,37.6508,-120.4706,hydro,1,North America,US
1493,51.7338146,21.7057589,solar,1,Europe,PL
1494,-43.1290349,-71.6300382,hydro,1,South America,AR
1496,38.32083422542412,111.63506624944546,wind,0,Asia,CN
1497,48.24153856875202,51.010577404057216,solar,0,Asia,KZ
1499,29.553056,-94.335,wind,1,North America,US
1500,-13.8691511,-40.2354731,hydro,1,South America,BR
1501,41.7711788,25.6784185,solar,1,Europe,BG
1502,55.879251,-3.3431957,solar,1,Europe,GB
1503,27.0520601,70.7502258,wind,1,Asia,IN
1504,34.8794991,126.9200007,wind,1,Oceania,KR
1505,40.9011065,29.195166,solar,1,Europe,TR
1506,8.4205744,-80.3707061,wind,1,South America,PA
1508,-2.7539364982641175,-82.08279838843647,solar,0,Asia,EC
1509,-45.5272087,-72.1075988,wind,1,South America,CL
1511,-34.93248917478003,-61.06639596635621,hydro,0,South America,AR
1513,23.4669763,69.062022,wind,1,Asia,IN
1514,42.0947223,60.5534373,wind,1,Asia,UZ
1516,67.03217996467764,-58.50460963417078,geothermal,0,North America,GL
1517,1.1424610574238727,17.750638876322228,wind,0,Africa,CG
1518,9.14032035068223,53.24546296070443,hydro,0,Africa,SO
1519,61.5003816,23.7631765,hydro,1,Europe,FI
1521,28.1576789,33.1435589,wind,1,Africa,EG
1522,30.0040415,115.2638351,wind,1,Oceania,CN
1523,19.412908240936133,-77.37774057612494,solar,0,North America,CU
1524,20.03142626244788,85.93770627158128,solar,0,Asia,IN
1525,68.11613855518645,161.0211509529613,solar,0,Asia,RU
1527,-2.4314251099935333,36.35450071367262,wind,0,Africa,TZ
1528,34.31201909804369,24.279837665486923,wind,0,Africa,GR
1529,56.8875058,-6.1383463,solar,1,Europe,GB
1530,12.20307509341933,10.900483938061086,wind,0,Africa,NG
1531,48.35848089667026,26.929398015959833,solar,0,Europe,UA
1532,69.47529597248982,-68.91651051606864,solar,0,North America,CA
1533,26.30988315977136,66.5352032456322,wind,0,Asia,PK
1534,35.9142099,140.7131046,wind,1,Oceania,JP
1535,39.9476355,140.9324395,geothermal,1,Oceania,JP
1536,49.0824826,-57.2011364,hydro,1,North America,CA
1537,44.9361526,-93.1682821,wind,1,North America,US
1539,46.3950321,126.0006942,wind,1,Oceania,CN
1540,38.848778897473466,55.65199208363617,solar,0,Asia,TM
1542,55.9211408,23.2159509,solar,1,Europe,LT
1547,32.9055435,116.7833073,wind,1,Oceania,CN
1552,-40.974829154294646,176.69782446485715,wind,0,Oceania,NZ
1553,43.6283251,111.892551,wind,1,Oceania,CN
1555,36.039,-119.061,solar,1,North America,US
1556,20.405677835503724,-90.45863125411819,solar,0,North America,MX
1559,38.5109759,-0.4694283,solar,1,Europe,ES
1560,5.461253283098202,123.00160096379102,wind,0,Asia,PH
1561,-27.4368234,-48.9792983,hydro,1,South America,BR
1562,-32.17185871836236,30.89131126110965,solar,0,Africa,ZA
1563,9.4741309,-0.0501658,solar,1,Africa,GH
1564,12.134276987915754,50.226640231014755,wind,0,Africa,SO
1565,46.8416036,29.0247925,solar,1,Europe,MD
1566,5.3327102,-53.659848,hydro,1,South America,GF
1568,43.2246008,13.6034784,solar,1,Europe,IT
1569,-31.67874263924552,142.39564947149222,solar,0,Oceania,AU
1570,57.64864024432521,-78.70769301860828,wind,0,North America,CA
1571,-38.1997463,144.2826429,solar,1,Oceania,AU
1573,35.3945083,23.6125047,wind,1,Europe,GR
1575,32.5890853,51.6385621,wind,1,Africa,IR
1576,47.09315993408519,96.47237967101233,solar,0,Asia,MN
1577,-24.8762351,113.7001415,solar,1,Oceania,AU
1579,-17.2506415,-71.1866663,solar,1,South America,PE
1580,38.4043896,23.5033713,solar,1,Europe,GR
1581,-30.44925404386608,23.38192312844228,hydro,0,Africa,ZA
1582,50.0282572,20.934924,solar,1,Europe,PL
1583,-17.6353732,-65.2786202,wind,1,South America,BO
1585,15.06732350646871,111.25092988435551,hydro,0,Asia,VN
1586,-1.9369723,35.1268865,solar,1,Africa,TZ
1587,-38.2406674,-58.0511652,wind,1,South America,AR
1588,-11.492747,-67.2467873,solar,1,South America,BR
1589,25.5739696,108.7546492,hydro,1,Asia,CN
1590,49.8395982,9.9054964,solar,1,Europe,DE
1591,36.7476407,2.9714402,wind,1,Europe,DZ
1592,33.1820064,131.0340122,geothermal,1,Oceania,JP
1593,-2.5201522056154175,141.39980204353913,wind,0,Asia,PG
1594,37.33,-122.01,solar,1,North America,US
1595,32.99824023308291,93.68214083622894,wind,0,Asia,CN
1596,67.91519970465447,-67.48794377863896,hydro,0,North America,CA
1597,46.8284307,-105.9926176,wind,1,North America,US
1598,30.8125,102.8125,wind,1,Asia,US
1599,51.1174743,15.5663571,solar,1,Europe,PL
1600,-29.088669550730966,-48.18169955317305,hydro,0,South America,BR
1601,43.6275461,13.2997848,solar,1,Europe,IT
1602,38.5001044,-112.9409301,wind,1,North America,US
1603,41.47622203374945,144.38021760699053,wind,0,Asia,JP
1607,49.2076941,9.8432966,solar,1,Europe,DE
1608,44.531686,-92.979196,solar,1,North America,US
1609,-9.4857462,20.3542232,hydro,1,Africa,AO
1610,54.1449109228533,-98.06153525657973,wind,0,North America,CA
1611,48.9919162,-99.6002117,wind,1,North America,US
1612,21.8115083,110.0608875,wind,1,Oceania,CN
1613,58.588065524599145,85.76142089662326,geothermal,0,Asia,RU
1614,39.784937,-104.583391,solar,1,North America,US
1615,31.490920408324,-115.45196220699479,solar,0,North America,MX
1616,52.1846418,11.7514464,solar,1,Europe,DE
1617,-22.1561247,14.8065832,solar,1,Africa,NA
1618,47.9388358,-84.8376689,hydro,1,North America,CA
1619,31.397089,-89.485884,solar,1,North America,US
1621,31.5573781,108.5795291,hydro,1,Asia,CN
1622,46.0444777,130.6531926,wind,1,Oceania,CN
1624,43.6970335,23.4344512,solar,1,Europe,BG
1625,45.7018815,4.8421728,hydro,1,Europe,FR
1627,52.8848124,6.8873307,solar,1,Europe,NL
1628,-38.5312894,175.9268661,geothermal,1,Oceania,NZ
1629,37.5331634,106.3908612,wind,1,Asia,CN
1630,38.24432723799994,50.740515909310744,wind,0,Asia,IR
1631,8.0421863,-80.5608364,solar,1,South America,PA
1632,1.0925938559382757,132.05908639206154,wind,0,Asia,ID
1634,25.1709193,111.3290215,wind,1,Oceania,CN
1635,46.6031119,131.4017821,wind,1,Oceania,CN
1636,20.592305,110.4847308,wind,1,Oceania,CN
1637,53.84964654226414,9.462464927875345,solar,0,Europe,DE
1639,14.1362167,43.334831,solar,1,Africa,YE
1640,-17.996931059923703,134.8121266637321,wind,0,Oceania,AU
1641,46.3845771,126.0755724,wind,1,Oceania,CN
1642,39.05115415150115,93.65952615774,solar,0,Asia,CN
1644,40.269236,-83.984089,solar,1,North America,US
1645,30.9331794,-102.1823498,wind,1,North America,US
1646,-21.3728166,-48.5001192,solar,1,South America,BR
1648,44.71922,-94.494115,solar,1,North America,US
1649,61.5046143,7.7067825,hydro,1,Europe,NO
1650,48.146471,23.1702901,solar,1,Europe,UA
1651,-2.2172865,101.6723425,hydro,1,Asia,ID
1652,41.488517,-82.1118279,wind,1,North America,US
1653,5.1190292,-52.7025929,solar,1,South America,GF
1654,-4.460946097530147,136.36517892326782,wind,0,Asia,ID
1655,38.8745737,-8.7536828,solar,1,Europe,PT
1656,24.5255816,101.3089901,hydro,1,Asia,CN
1657,-2.2327947,11.4631666,hydro,1,Africa,GA
1658,-6.446597346517876,117.23638419037468,wind,0,Asia,ID
1659,39.6,-78.0,hydro,1,North America,US
1660,42.295282974316805,127.93614322705662,hydro,0,Asia,CN
1662,57.7833614,-152.4601561,wind,1,North America,US
1663,42.296488068186406,43.00005761089099,solar,0,Europe,GE
1664,49.8291954,13.8397593,solar,1,Europe,CZ
1665,43.733513422467865,59.683962636925514,solar,0,Asia,UZ
1666,27.2383172,115.8017401,hydro,1,Oceania,CN
1668,5.546018917832249,30.851970886927575,wind,0,Africa,SS
1670,33.8457495,113.7734844,wind,1,Oceania,CN
1672,56.24501520191478,-6.360908206595781,wind,0,Europe,GB
1673,43.419444,-110.170833,wind,1,North America,US
1674,-22.6692069,167.4745624,solar,1,Oceania,NC
1675,43.1658596,10.8054944,geothermal,1,Europe,IT
1676,48.5288621,25.0964869,solar,1,Europe,UA
1678,38.285566,90.2330625,wind,1,Asia,CN
1679,37.189177,105.5986118,wind,1,Asia,CN
1680,-19.5191189,17.4557177,solar,1,Africa,NA
1681,20.8196422,102.6667221,hydro,1,Asia,LA
1682,-14.697229235818277,18.369502412639008,hydro,0,Africa,AO
1683,24.3367841,52.5621512,solar,1,Africa,AE
1684,23.5564167,120.0309722,wind,1,Oceania,TW
1685,48.891845675461994,-71.28517582361512,wind,0,North America,CA
1687,46.245556,-103.767222,wind,1,North America,US
1688,44.831111,73.636667,wind,1,Asia,US
1689,38.993501,-95.815643,solar,1,North America,US
1691,-33.61219019832477,135.6390248420854,solar,0,Oceania,AU
1694,33.7263622,-97.4328332,wind,1,North America,US
1695,34.5148283,71.9041,hydro,1,Asia,PK
1696,38.1506132,74.8005699,wind,1,Asia,CN
1697,49.1337891,7.2281359,solar,1,Europe,DE
1698,46.5925,112.031111,hydro,1,Oceania,US
1699,42.6910579,-76.9819765,wind,1,North America,US
1700,42.68276109433866,76.14702970635807,solar,0,Asia,KG
1701,24.536419247406016,96.3925379651053,solar,0,Asia,MM
1702,39.9731,-76.7739,hydro,1,North America,US
1703,49.07647166576639,111.45794774435944,solar,0,Asia,MN
1706,66.99788992405625,-54.07516488190751,solar,0,North America,GL
1707,38.2570544,140.9528712,wind,1,Oceania,JP
1708,39.9180736,-4.1167032,solar,1,Europe,ES
1709,20.1668638,-102.7024181,hydro,1,North America,MX
1710,24.70803557368211,59.08006335974102,hydro,0,Asia,OM
1711,-11.314352211487375,152.6045971858731,wind,0,Oceania,PG
1712,59.060631778796065,-76.90907737106076,solar,0,North America,CA
1713,64.56226559713731,140.35423410074623,wind,0,Asia,RU
1714,63.14857246994305,-60.19265940437113,wind,0,North America,CA
1716,-18.19288840573536,15.059354038922748,wind,0,Africa,NA
1717,6.2538698,7.1221446,solar,1,Africa,NG
1718,48.2026506,3.3232353,solar,1,Europe,FR
1723,40.718433,-117.06143,solar,1,North America,US
1724,37.1288941,25.4469808,solar,1,Europe,GR
1725,37.645833,118.911111,geothermal,1,Oceania,US
1726,52.2351508,16.5361994,solar,1,Europe,PL
1727,55.7037277,-2.3501591,solar,1,Europe,GB
1730,37.474546492012394,77.077816199067,solar,0,Asia,CN
1731,38.7228,-104.7817,solar,1,North America,US
1733,52.4189824,11.0458917,solar,1,Europe,DE
1734,35.844106,-114.9713,solar,1,North America,US
1735,41.4153037,-0.5870612,solar,1,Europe,ES
1736,39.986389,121.302778,hydro,1,Oceania,US
1737,40.533889,-74.393611,solar,1,North America,US
1738,-38.0349265,-72.2426927,wind,1,South America,CL
1739,41.877,-88.733,solar,1,North America,US
1740,40.9772626,26.2420793,solar,1,Europe,GR
1741,-22.8450037,149.4533447,wind,1,Oceania,AU
1742,-2.46879977405726,26.73880891813033,solar,0,Africa,CD
1743,26.07526532965987,44.14226910971331,hydro,0,Africa,SA
1745,54.3591988,8.9289344,solar,1,Europe,DE
1746,55.231850102585355,-0.15174901143060993,solar,0,Europe,GB
1748,49.248845262387064,-120.90024552421163,wind,0,North America,CA
1749,35.019771,-78.350088,solar,1,North America,US
1750,40.1721185,35.0628743,solar,1,Europe,TR
1751,14.883465951154676,-77.23476495103009,hydro,0,South America,JM
1752,43.101667,89.505556,wind,1,Asia,US
1753,-9.824527616601706,130.92813618407598,solar,0,Asia,AU
1755,36.4310983,-97.6268506,wind,1,North America,US
1761,-10.5110312,-41.454514,wind,1,South America,BR
1762,-28.172465666097192,-51.067919076483165,hydro,0,South America,BR
1763,60.35914681098633,12.975006567996019,wind,0,Europe,SE
1764,43.973816,121.3653445,wind,1,Oceania,CN
1765,-12.0795166,-41.4935256,wind,1,South America,BR
1767,41.496,-87.56,solar,1,North America,US
1768,37.1302844,97.4476805,wind,1,Asia,CN
1769,32.7491385,-8.9298221,wind,1,Africa,MA
1771,51.9281967,-113.432396,wind,1,North America,CA
1772,32.856352924504066,44.91526244039724,wind,0,Africa,IQ
1773,40.0739056,-111.5873601,wind,1,North America,US
1774,-43.26783939708048,148.36938680280736,solar,0,Oceania,AU
1775,-5.668671625166894,-59.90152678578208,geothermal,0,South America,BR
1776,44.8948206,17.8969384,solar,1,Europe,BA
1777,28.469503149816944,129.17242120345276,wind,0,Asia,JP
1778,43.206111,-107.774722,hydro,1,North America,US
1780,3.5205436,-76.4913252,solar,1,South America,CO
1782,1.5431066249556125,127.77978241186486,hydro,0,Asia,ID
1783,-29.8332823,151.5670395,wind,1,Oceania,AU
1785,37.341838,-77.287027,solar,1,North America,US
1786,46.814109952050416,116.74976425970772,wind,0,Asia,CN
1787,-36.47261127456042,-18.373477687754246,hydro,0,Asia,SH
1788,10.940740459324829,161.3211110878682,wind,0,Asia,MH
1789,38.232108,-122.092706,solar,1,North America,US
1790,49.8021473,36.0876566,solar,1,Europe,UA
1791,45.2585976,-97.910207,wind,1,North America,US
1792,-24.11666932197389,136.44175536290078,wind,0,Oceania,AU
1793,50.11358880036339,-92.56645624387761,solar,0,North America,CA
1794,-7.661705304327839,116.33842466045866,wind,0,Asia,ID
1795,-17.791002581712036,-5.887455071925643,wind,0,Africa,SH
1796,-29.9642099,115.4599786,wind,1,Oceania,AU
1797,-37.3774598,-59.1148954,solar,1,South America,AR
1798,43.5870804,5.1856632,solar,1,Europe,FR
1800,-33.906154,120.1296483,wind,1,Oceania,AU
1801,-37.1005616,145.2791747,wind,1,Oceania,AU
1802,-7.2262861,109.8972909,geothermal,1,Asia,ID
1804,51.7640175,107.4580831,wind,1,Asia,RU
1805,-14.406173879099754,122.17947240297917,solar,0,Oceania,AU
1806,16.853753356961334,41.226926207366915,wind,0,Africa,SA
1807,52.3356268,-2.4942582,solar,1,Europe,GB
1808,-29.907227104282086,145.07577583321228,hydro,0,Oceania,AU
1810,56.2104683,8.7879341,solar,1,Europe,DK
1811,30.259602256392853,62.84848763979585,geothermal,0,Asia,AF
1812,63.8779385,14.4635059,hydro,1,Europe,SE
1813,48.3948589,-4.460137,solar,1,Europe,FR
1815,50.973783795359296,132.3533645958729,wind,0,Asia,RU
1816,43.6947387,12.8058062,solar,1,Europe,IT
1818,15.1613874,100.1747242,hydro,1,Asia,TH
1819,-12.88438,131.146507,solar,1,Oceania,AU
1820,40.18094776589014,106.14201574830281,wind,0,Asia,CN
1821,-14.642506978818439,-139.1458745116953,wind,0,Asia,PF
1822,14.6462512,-10.7467807,wind,1,Africa,ML
1823,47.574722,-91.408333,wind,1,North America,US
1824,42.116135,-1.2206149,solar,1,Europe,ES
1825,6.026247284561478,-12.281804900456166,wind,0,Africa,LR
1827,48.2294624,4.1486153,hydro,1,Europe,FR
1829,36.9919962,-3.6804641,wind,1,Europe,ES
1830,43.4375,-88.4703,wind,1,North America,US
1831,8.6199352,-13.1890694,solar,1,Africa,SL
1832,47.52764971769102,145.49638273277105,hydro,0,Asia,RU
1833,39.6223869,-7.4464609,solar,1,Europe,ES
1834,50.99532391114998,83.04131772801716,wind,0,Asia,RU
1835,51.99698254939294,143.095301007084,wind,0,Asia,RU
1836,37.5190998,109.1986644,wind,1,Asia,CN
1837,-6.0529678,-36.5463051,wind,1,South America,BR
1838,41.0023626,96.8306207,wind,1,Asia,CN
1839,36.9683666,30.1342345,solar,1,Europe,TR
